weight,density,highest degree,runtime,stretch,jumpstretch
499577,0.16135678391959798,88,7335,180.75,12.0
532908,0.16386934673366835,108,7288,211.0,11.0
523457,0.16175879396984924,101,7069,998.0,10.0
524122,0.16261306532663317,110,7050,1078.0,10.0
479339,0.15663316582914572,96,7443,263.6,12.0
536744,0.16507537688442211,109,7132,228.5,11.0
525748,0.1642211055276382,103,7197,Infinity,11.0
530335,0.16130653266331657,113,7005,Infinity,11.0
499952,0.15894472361809045,99,6975,215.83333333333334,10.0
545231,0.16758793969849245,111,7204,537.3333333333334,10.0
