weight,density,highest degree,runtime,stretch,jumpstretch
11363,0.06285714285714286,6,207,Infinity,Infinity
9907,0.061224489795918366,6,173,Infinity,Infinity
13515,0.0653061224489796,8,195,Infinity,Infinity
11562,0.0653061224489796,7,181,Infinity,Infinity
8086,0.060408163265306125,6,206,Infinity,Infinity
13183,0.0636734693877551,9,205,Infinity,Infinity
10428,0.06285714285714286,5,206,Infinity,Infinity
10371,0.06285714285714286,8,220,Infinity,Infinity
9948,0.0636734693877551,7,207,Infinity,Infinity
10858,0.06448979591836734,9,186,Infinity,Infinity
