weight,density,highest degree,runtime,stretch,jumpstretch
455629,0.14329317269076305,156,26766,Infinity,12.0
464131,0.1443855421686747,149,25808,Infinity,13.0
482449,0.14563855421686747,156,25253,Infinity,12.0
473724,0.14547791164658636,155,27601,Infinity,12.0
457429,0.1434859437751004,168,26552,Infinity,12.0
459200,0.14467469879518072,151,25988,Infinity,13.0
471233,0.14547791164658636,164,27948,Infinity,13.0
459231,0.1448995983935743,159,26980,Infinity,13.0
446099,0.1428433734939759,141,27037,Infinity,12.0
451892,0.1446425702811245,162,26480,580.0,13.0
