weight,density,highest degree,runtime,stretch,jumpstretch
271628,0.2674747474747475,61,1581,145.66666666666666,6.0
265457,0.2703030303030303,73,1347,96.0,7.0
274819,0.2729292929292929,76,1505,112.57142857142857,6.0
268089,0.27111111111111114,67,1479,192.75,7.0
240705,0.2498989898989899,67,1413,81.0,7.0
272523,0.2672727272727273,59,1414,221.0,7.0
260313,0.264040404040404,70,1536,115.0,7.0
244489,0.258989898989899,74,1445,Infinity,7.0
224477,0.24545454545454545,66,1211,188.0,7.0
265634,0.27070707070707073,65,1492,43.5,7.0
