weight,density,highest degree,runtime,stretch,jumpstretch
19908,0.027870967741935485,7,3857,Infinity,Infinity
27565,0.02825806451612903,9,3313,Infinity,Infinity
25107,0.02761290322580645,8,3367,Infinity,Infinity
23894,0.0272258064516129,11,3488,Infinity,Infinity
28938,0.02838709677419355,9,3349,Infinity,Infinity
23654,0.027483870967741936,9,3515,Infinity,Infinity
23493,0.027870967741935485,9,3547,Infinity,Infinity
23960,0.028774193548387096,9,3700,Infinity,Infinity
27619,0.028,8,3800,Infinity,Infinity
24527,0.027870967741935485,7,3241,Infinity,Infinity
