weight,density,highest degree,runtime,stretch,jumpstretch
450746,0.1842713567839196,116,14510,367.0,11.0
478355,0.18241206030150753,102,14234,Infinity,10.0
417787,0.177035175879397,109,13926,Infinity,10.0
477206,0.18603015075376883,141,14703,Infinity,9.0
437068,0.17834170854271356,117,15002,504.0,11.0
404890,0.17618090452261306,114,14700,Infinity,10.0
512799,0.18964824120603016,139,15079,Infinity,10.0
486726,0.18547738693467336,123,14650,174.0,9.0
484550,0.1855778894472362,132,15797,387.0,10.0
509359,0.18979899497487437,116,14587,Infinity,10.0
