weight,density,highest degree,runtime,stretch,jumpstretch
2356464,0.30683417085427134,103,109060,920.0,7.0
2280173,0.30417085427135676,104,115009,Infinity,6.0
2368596,0.31025125628140704,97,118523,Infinity,6.0
2292070,0.3055778894472362,110,110564,619.4,6.0
2351838,0.3100502512562814,113,114444,712.0,6.0
2299595,0.304572864321608,104,114246,537.5,7.0
2327342,0.31120603015075377,107,119468,Infinity,6.0
2321523,0.30909547738693466,102,116180,560.25,7.0
2348968,0.30969849246231157,101,113760,783.0,6.0
2407918,0.3137688442211055,109,119386,1268.5,6.0
