weight,density,highest degree,runtime,stretch,jumpstretch
22821,0.02100502512562814,10,23484,Infinity,Infinity
29044,0.018492462311557788,9,23053,Infinity,Infinity
132785,0.04688442211055276,19,40037,Infinity,Infinity
28463,0.018944723618090454,9,22152,Infinity,Infinity
21115,0.021959798994974876,10,25439,Infinity,Infinity
36735,0.019748743718592966,11,23200,Infinity,Infinity
74987,0.03884422110552764,17,37427,Infinity,Infinity
42354,0.018894472361809043,10,21486,Infinity,Infinity
36783,0.01829145728643216,10,22260,Infinity,Infinity
34813,0.0185929648241206,8,22029,Infinity,Infinity
