weight,density,highest degree,runtime,stretch,jumpstretch
52529,0.016547619047619047,8,32798,Infinity,Infinity
44010,0.016706349206349207,9,37763,Infinity,Infinity
41840,0.016428571428571428,8,34772,Infinity,Infinity
47087,0.01619047619047619,8,35970,Infinity,Infinity
44321,0.016626984126984126,9,36773,Infinity,Infinity
45702,0.016428571428571428,8,34360,Infinity,Infinity
46352,0.016547619047619047,10,33847,Infinity,Infinity
47574,0.01646825396825397,9,34289,Infinity,Infinity
41389,0.01611111111111111,8,36784,Infinity,Infinity
42705,0.01634920634920635,10,33008,Infinity,Infinity
