weight,density,highest degree,runtime,stretch,jumpstretch
5642,0.12666666666666668,6,29,Infinity,Infinity
5225,0.11666666666666667,6,27,Infinity,Infinity
3708,0.11,4,29,13.367816091954023,Infinity
3072,0.10666666666666667,5,27,Infinity,Infinity
5038,0.12666666666666668,5,27,13.28888888888889,Infinity
4877,0.12,7,29,Infinity,Infinity
4808,0.11666666666666667,5,27,Infinity,Infinity
3780,0.11333333333333333,5,27,Infinity,Infinity
6348,0.12666666666666668,7,30,34.8,Infinity
5569,0.12,5,27,25.163265306122447,Infinity
