weight,density,highest degree,runtime,stretch,jumpstretch
506264,0.10723618090452261,42,73305,Infinity,14.0
564878,0.11025125628140703,41,72284,Infinity,15.0
470748,0.10592964824120603,42,71480,Infinity,15.0
574956,0.11236180904522614,44,72247,Infinity,14.0
546006,0.10959798994974874,45,73363,Infinity,14.0
504261,0.10678391959798995,44,72129,Infinity,14.0
485922,0.10814070351758794,46,72147,2195.0,14.0
498273,0.10809045226130654,41,71066,Infinity,14.0
523087,0.10884422110552763,49,72408,Infinity,13.0
454432,0.1043718592964824,45,70885,1572.0,14.0
