weight,density,highest degree,runtime,stretch,jumpstretch
338709,0.1607035175879397,103,11281,463.5,11.0
327974,0.1541708542713568,106,12015,Infinity,11.0
325982,0.155678391959799,101,11359,Infinity,12.0
319166,0.15552763819095478,108,11667,201.66666666666666,11.0
314158,0.15241206030150753,108,11532,578.0,14.0
321048,0.15613065326633166,93,12044,884.0,11.0
330363,0.15552763819095478,108,11569,710.0,11.0
318568,0.15562814070351758,107,11572,134.75,11.0
348768,0.15954773869346733,96,11410,Infinity,10.0
316777,0.1530150753768844,105,11757,Infinity,11.0
