weight,density,highest degree,runtime,stretch,jumpstretch
467048,0.07013654618473895,39,89990,1621.5,19.0
418036,0.0685301204819277,39,92018,Infinity,19.0
518910,0.0722570281124498,36,92494,3497.5,18.0
506101,0.0714859437751004,37,95428,Infinity,Infinity
593397,0.07550200803212852,36,91679,Infinity,18.0
518133,0.07318875502008032,39,92737,Infinity,19.0
573009,0.07434538152610441,39,92164,Infinity,18.0
515311,0.07254618473895583,40,96371,1344.75,18.0
445146,0.06891566265060241,38,95977,1583.0,19.0
620756,0.07598393574297188,38,92926,2193.3333333333335,18.0
