weight,density,highest degree,runtime,stretch,jumpstretch
29782,0.01919597989949749,9,16423,Infinity,Infinity
167451,0.04728643216080402,18,28331,Infinity,Infinity
253158,0.05155778894472362,22,29913,4759.0,23.0
53073,0.032010050251256285,15,25134,Infinity,Infinity
37699,0.018190954773869346,10,15934,Infinity,Infinity
142112,0.044371859296482415,17,29012,2388.0,Infinity
125269,0.04512562814070352,19,29866,1953.5,Infinity
85649,0.03824120603015076,16,27276,Infinity,Infinity
189505,0.047035175879396984,20,30012,790.25,Infinity
80033,0.03824120603015076,15,26277,Infinity,Infinity
