weight,density,highest degree,runtime,stretch,jumpstretch
196468,0.29765765765765767,53,456,91.7,Infinity
197046,0.2875675675675676,46,489,70.8,6.0
200943,0.29873873873873874,53,464,45.333333333333336,5.0
195377,0.2936936936936937,45,383,126.16666666666667,5.0
189280,0.2882882882882883,51,445,54.36363636363637,7.0
188242,0.2872072072072072,60,559,73.36363636363636,7.0
193651,0.29945945945945945,47,443,58.6875,Infinity
190620,0.29153153153153155,56,529,250.0,6.0
187656,0.2918918918918919,50,509,79.81818181818181,6.0
211495,0.3037837837837838,55,465,237.5,5.0
