weight,density,highest degree,runtime,stretch,jumpstretch
23606,0.027870967741935485,8,2953,Infinity,Infinity
27711,0.027741935483870966,9,3355,Infinity,Infinity
29814,0.028,8,3437,Infinity,Infinity
22115,0.027741935483870966,9,2807,Infinity,Infinity
27463,0.02761290322580645,8,2813,Infinity,Infinity
24096,0.02696774193548387,8,2610,Infinity,Infinity
28694,0.028,9,2871,Infinity,Infinity
26071,0.02735483870967742,11,2579,Infinity,Infinity
30749,0.028774193548387096,9,3192,Infinity,Infinity
21863,0.028129032258064516,8,2555,Infinity,Infinity
