weight,density,highest degree,runtime,stretch,jumpstretch
705613,0.1767857142857143,160,16905,Infinity,13.0
731352,0.18047619047619048,143,17144,Infinity,10.0
753425,0.18083333333333335,176,15749,701.3333333333334,10.0
706885,0.18095238095238095,164,15983,Infinity,10.0
701386,0.17567460317460318,175,16093,605.5,12.0
780820,0.18333333333333332,153,16064,582.0,10.0
724116,0.18011904761904762,144,16008,Infinity,11.0
779895,0.18373015873015874,159,16544,Infinity,11.0
754739,0.18083333333333335,172,16831,Infinity,10.0
728297,0.18222222222222223,142,16308,310.75,11.0
