weight,density,highest degree,runtime,stretch,jumpstretch
195164,0.2476767676767677,59,1443,196.5,7.0
217053,0.25676767676767676,69,1639,60.095238095238095,8.0
221111,0.2545454545454545,51,1425,169.125,6.0
230752,0.26525252525252524,69,1840,280.0,6.0
220297,0.25292929292929295,60,1608,75.14285714285714,7.0
203251,0.2503030303030303,67,1672,715.0,7.0
213240,0.24606060606060606,63,1681,58.07692307692308,7.0
212563,0.25292929292929295,56,1460,47.1578947368421,7.0
177766,0.23575757575757575,54,1504,81.125,7.0
189397,0.24141414141414141,62,1324,121.33333333333333,7.0
