weight,density,highest degree,runtime,stretch,jumpstretch
539306,0.20118226600985223,98,6957,98.16666666666667,9.0
524951,0.2019047619047619,131,6935,265.6666666666667,9.0
501616,0.19389162561576354,111,6947,104.5,10.0
554118,0.20426929392446633,113,7046,163.0,10.0
504553,0.19711001642036124,114,6551,Infinity,9.0
496778,0.19461412151067323,107,6822,Infinity,9.0
533700,0.20072249589490967,132,6419,345.0,10.0
566100,0.20564860426929393,127,6845,136.25,10.0
550213,0.20446633825944172,114,7117,413.6666666666667,9.0
482117,0.19054187192118227,118,6440,577.0,8.0
