weight,density,highest degree,runtime,stretch,jumpstretch
557521,0.16993288590604028,53,32993,Infinity,9.0
513788,0.16814317673378076,53,31976,598.3333333333334,10.0
570301,0.16966442953020133,49,30364,915.5,9.0
566070,0.17252796420581656,51,34545,Infinity,10.0
537922,0.16769574944071589,52,32395,2466.0,10.0
542823,0.16921700223713645,48,31961,900.6666666666666,12.0
591393,0.17342281879194632,53,33650,652.3333333333334,10.0
564484,0.1716331096196868,49,33236,983.0,9.0
598987,0.1738702460850112,52,31505,Infinity,8.0
586951,0.17351230425055927,52,31103,647.3333333333334,10.0
