weight,density,highest degree,runtime,stretch,jumpstretch
262265,0.2818181818181818,69,1933,Infinity,6.0
247753,0.2727272727272727,72,2375,129.0,7.0
246221,0.2771717171717172,60,2207,106.45454545454545,7.0
256739,0.2814141414141414,77,2075,Infinity,6.0
237074,0.26545454545454544,67,2195,167.8,6.0
233317,0.2644444444444444,69,1572,546.0,7.0
293311,0.29373737373737374,64,1941,71.42857142857143,6.0
242858,0.2644444444444444,74,1638,109.375,7.0
247688,0.2703030303030303,73,1917,82.0,6.0
225006,0.261010101010101,63,1664,86.66666666666667,6.0
