weight,density,highest degree,runtime,stretch,jumpstretch
121758,0.3820408163265306,43,264,43.333333333333336,4.0
131434,0.3820408163265306,45,192,40.970588235294116,5.0
128802,0.3836734693877551,39,235,20.76923076923077,4.0
107030,0.34530612244897957,39,184,163.66666666666666,5.0
111362,0.3657142857142857,38,166,39.0,5.0
97341,0.34285714285714286,32,182,31.31578947368421,4.0
113946,0.36081632653061224,33,197,118.4,4.0
111305,0.35428571428571426,36,142,33.26470588235294,5.0
132823,0.3926530612244898,39,230,208.75,5.0
105679,0.3640816326530612,31,217,23.531645569620252,4.0
