weight,density,highest degree,runtime,stretch,jumpstretch
33233,0.020426929392446634,7,11966,Infinity,Infinity
37575,0.020558292282430213,7,11004,Infinity,Infinity
32595,0.020164203612479475,8,10947,Infinity,Infinity
43295,0.020886699507389164,7,11035,Infinity,Infinity
35377,0.020361247947454843,8,11027,Infinity,Infinity
34181,0.020295566502463055,8,11837,Infinity,Infinity
34550,0.020558292282430213,7,11218,Infinity,Infinity
38009,0.020558292282430213,8,10527,Infinity,Infinity
37552,0.020689655172413793,8,12141,Infinity,Infinity
38204,0.020886699507389164,8,11674,Infinity,Infinity
