weight,density,highest degree,runtime,stretch,jumpstretch
44826,0.015833333333333335,9,20015,Infinity,Infinity
43029,0.01599206349206349,9,20322,Infinity,Infinity
42850,0.015634920634920633,9,21053,Infinity,Infinity
47290,0.015833333333333335,8,20094,Infinity,Infinity
44536,0.015873015873015872,11,20009,Infinity,Infinity
50967,0.01599206349206349,8,19901,Infinity,Infinity
49515,0.01619047619047619,10,20503,Infinity,Infinity
42585,0.015555555555555555,9,19661,Infinity,Infinity
50699,0.015912698412698413,8,20609,Infinity,Infinity
42251,0.015714285714285715,10,19942,Infinity,Infinity
