weight,density,highest degree,runtime,stretch,jumpstretch
159557,0.05904761904761905,21,21496,Infinity,18.0
189590,0.06055829228243021,22,19694,Infinity,Infinity
171784,0.06272577996715928,22,22472,1404.3333333333333,Infinity
180889,0.0612807881773399,23,20876,800.6666666666666,19.0
184864,0.06114942528735632,21,20807,1849.3333333333333,Infinity
112752,0.05497536945812808,20,19779,Infinity,Infinity
73058,0.048210180623973725,17,19157,Infinity,Infinity
169049,0.06174055829228243,20,20885,4830.0,Infinity
156400,0.058522167487684726,24,19878,Infinity,Infinity
126685,0.057602627257799674,19,20941,924.0,19.0
