weight,density,highest degree,runtime,stretch,jumpstretch
566552,0.1775793650793651,189,24066,1036.0,12.0
617971,0.18626984126984128,201,24421,365.5,11.0
666654,0.18944444444444444,197,23774,Infinity,10.0
612873,0.18321428571428572,210,25633,442.0,10.0
591196,0.18063492063492065,148,24624,Infinity,11.0
592198,0.1811111111111111,190,22636,368.5,10.0
636696,0.18611111111111112,155,23931,Infinity,11.0
592051,0.18265873015873016,160,25498,Infinity,10.0
612451,0.18777777777777777,147,25228,Infinity,10.0
610912,0.18448412698412697,202,22985,Infinity,10.0
