weight,density,highest degree,runtime,stretch,jumpstretch
46178,0.016746031746031745,8,37304,Infinity,Infinity
46837,0.016428571428571428,9,34008,Infinity,Infinity
43333,0.01607142857142857,8,36884,Infinity,Infinity
51170,0.016825396825396827,9,34726,Infinity,Infinity
48329,0.01646825396825397,9,33886,Infinity,Infinity
48135,0.016666666666666666,10,35168,Infinity,Infinity
42066,0.01607142857142857,8,34954,Infinity,Infinity
49218,0.01634920634920635,9,36674,Infinity,Infinity
43033,0.01650793650793651,11,34492,Infinity,Infinity
45681,0.01638888888888889,8,35139,Infinity,Infinity
