weight,density,highest degree,runtime,stretch,jumpstretch
720812,0.139163901791639,176,22855,308.0,12.0
758203,0.14025215660252158,161,22501,806.0,12.0
723157,0.13746516257465163,168,21629,Infinity,12.0
693051,0.1360318513603185,159,22936,340.0,14.0
746124,0.14043795620437957,166,21958,Infinity,14.0
721639,0.13850033178500332,168,22748,331.0,13.0
744106,0.14038487060384872,181,23473,308.0,13.0
708257,0.13719973457199736,158,21982,Infinity,13.0
745153,0.13980092899800928,175,22705,Infinity,12.0
733842,0.13855341738553417,157,23089,Infinity,12.0
