weight,density,highest degree,runtime,stretch,jumpstretch
14805,0.043243243243243246,8,496,Infinity,Infinity
13150,0.042522522522522525,6,487,Infinity,Infinity
14025,0.04216216216216216,8,506,Infinity,Infinity
16471,0.04288288288288288,7,567,Infinity,Infinity
13539,0.04144144144144144,6,443,Infinity,Infinity
14628,0.0436036036036036,7,487,Infinity,Infinity
15070,0.043243243243243246,7,409,Infinity,Infinity
17134,0.043963963963963966,8,518,Infinity,Infinity
17829,0.04288288288288288,6,504,Infinity,Infinity
14903,0.043243243243243246,7,602,Infinity,Infinity
