weight,density,highest degree,runtime,stretch,jumpstretch
314504,0.2150967741935484,91,1896,169.0,8.0
329057,0.21883870967741936,78,1870,180.5,8.0
309913,0.21329032258064515,72,1908,124.76923076923077,9.0
327099,0.2181935483870968,84,2008,60.592592592592595,8.0
281013,0.21161290322580645,95,1881,168.33333333333334,9.0
307773,0.21638709677419354,86,2046,116.66666666666667,8.0
302865,0.2143225806451613,83,2158,Infinity,8.0
296603,0.2103225806451613,64,1778,170.0,8.0
323410,0.21845161290322582,94,1781,215.66666666666666,8.0
297481,0.20864516129032257,81,1956,224.0,8.0
