weight,density,highest degree,runtime,stretch,jumpstretch
53805,0.52,18,28,22.263157894736842,3.0
63626,0.5166666666666667,19,36,14.40677966101695,2.0
47909,0.47,18,26,14.283783783783784,3.0
55090,0.48,17,33,12.372549019607844,2.0
47906,0.49333333333333335,19,28,8.266666666666667,3.0
58935,0.49666666666666665,16,29,8.346666666666666,3.0
40574,0.43,17,25,11.028571428571428,3.0
55874,0.49666666666666665,18,31,14.282051282051283,3.0
60278,0.5266666666666666,20,32,10.436781609195402,3.0
40293,0.45666666666666667,17,29,32.53846153846154,3.0
