weight,density,highest degree,runtime,stretch,jumpstretch
29903,0.02864516129032258,9,3805,Infinity,Infinity
24248,0.027741935483870966,8,3269,Infinity,Infinity
26268,0.028129032258064516,8,3614,Infinity,Infinity
23684,0.026838709677419356,7,3325,Infinity,Infinity
24123,0.02735483870967742,8,3486,Infinity,Infinity
26170,0.0272258064516129,8,3708,Infinity,Infinity
27531,0.027483870967741936,7,3416,Infinity,Infinity
24708,0.027483870967741936,8,3543,Infinity,Infinity
30962,0.028,8,3298,Infinity,Infinity
22636,0.02696774193548387,7,3396,Infinity,Infinity
