weight,density,highest degree,runtime,stretch,jumpstretch
4741104,0.33130723291307235,160,684416,761.0,7.0
4691721,0.33093563370935636,153,653003,Infinity,7.0
4710508,0.33101526211015264,161,667253,1061.5,6.0
4721650,0.3319442601194426,166,648602,Infinity,7.0
4715899,0.3305109489051095,166,687425,Infinity,6.0
4672867,0.3274850696748507,160,636228,Infinity,7.0
4718030,0.3308029197080292,169,640912,Infinity,6.0
4596641,0.32706038487060385,152,671775,Infinity,7.0
4669290,0.32907763769077636,155,658402,Infinity,7.0
4733293,0.3316522893165229,159,652711,Infinity,7.0
