weight,density,highest degree,runtime,stretch,jumpstretch
37768,0.017587939698492462,9,17902,Infinity,Infinity
40177,0.017889447236180904,9,17992,Infinity,Infinity
38678,0.01844221105527638,9,19161,Infinity,Infinity
40060,0.018241206030150753,9,18033,Infinity,Infinity
35614,0.01793969849246231,8,18394,Infinity,Infinity
40298,0.018040201005025125,9,18259,Infinity,Infinity
38916,0.018241206030150753,7,18061,Infinity,Infinity
44436,0.018090452261306532,8,19875,Infinity,Infinity
42734,0.018190954773869346,10,18235,Infinity,Infinity
35855,0.01778894472361809,7,20599,Infinity,Infinity
