weight,density,highest degree,runtime,stretch,jumpstretch
381458,0.2509677419354839,104,3123,205.0,9.0
408585,0.26438709677419353,100,3427,259.5,Infinity
362891,0.24516129032258063,100,3398,111.75,7.0
357660,0.24425806451612903,104,3709,168.33333333333334,8.0
358279,0.24787096774193548,100,4157,Infinity,7.0
427355,0.27019354838709675,109,3464,116.0,7.0
383935,0.256,98,3553,99.33333333333333,7.0
385496,0.24761290322580645,96,3262,184.25,8.0
393195,0.25587096774193546,95,3301,281.6666666666667,7.0
408585,0.2593548387096774,104,3419,166.83333333333334,9.0
