weight,density,highest degree,runtime,stretch,jumpstretch
202955,0.3091891891891892,63,645,76.53846153846153,6.0
194936,0.3037837837837838,50,640,74.2,6.0
204275,0.3192792792792793,56,613,224.2,5.0
217622,0.3261261261261261,62,743,50.357142857142854,5.0
211088,0.3218018018018018,56,721,165.0,5.0
193423,0.3131531531531532,61,640,Infinity,6.0
164034,0.28540540540540543,44,580,124.0,6.0
180879,0.30234234234234236,49,831,83.83333333333333,6.0
215579,0.3333333333333333,54,820,Infinity,5.0
178291,0.30234234234234236,53,783,103.66666666666667,6.0
