weight,density,highest degree,runtime,stretch,jumpstretch
10496,0.060408163265306125,7,161,Infinity,Infinity
13375,0.06612244897959184,7,165,Infinity,Infinity
12229,0.06448979591836734,6,173,Infinity,Infinity
12570,0.0636734693877551,6,161,Infinity,Infinity
8669,0.062040816326530614,6,172,Infinity,Infinity
9580,0.061224489795918366,7,190,Infinity,Infinity
11238,0.062040816326530614,8,174,Infinity,Infinity
9502,0.06285714285714286,7,167,Infinity,Infinity
10128,0.0636734693877551,6,188,Infinity,Infinity
9872,0.060408163265306125,8,163,Infinity,Infinity
