weight,density,highest degree,runtime,stretch,jumpstretch
34181,0.020426929392446634,11,13096,Infinity,Infinity
36309,0.020886699507389164,8,14445,Infinity,Infinity
36330,0.020755336617405584,10,12415,Infinity,Infinity
34436,0.0212807881773399,12,13189,Infinity,Infinity
36759,0.02141215106732348,8,13420,Infinity,Infinity
39175,0.0212807881773399,12,14015,Infinity,Infinity
33300,0.021018062397372743,10,13278,Infinity,Infinity
37837,0.02141215106732348,9,12701,Infinity,Infinity
38358,0.021018062397372743,8,14154,Infinity,Infinity
32362,0.020361247947454843,9,12312,Infinity,Infinity
