weight,density,highest degree,runtime,stretch,jumpstretch
396886,0.19408866995073892,113,9322,335.0,11.0
423124,0.20223316912972086,125,9483,Infinity,9.0
414984,0.19954022988505746,116,9275,394.0,10.0
393122,0.1877175697865353,127,9134,384.0,10.0
387893,0.19349753694581281,120,8836,154.0,9.0
415722,0.19914614121510674,101,9229,Infinity,10.0
390255,0.19704433497536947,119,9452,249.0,10.0
392314,0.1923152709359606,115,8387,Infinity,9.0
385746,0.19244663382594418,126,9288,184.4,9.0
426711,0.19638752052545155,126,9425,402.0,9.0
