weight,density,highest degree,runtime,stretch,jumpstretch
966784,0.19746031746031745,135,15643,Infinity,9.0
966272,0.1961904761904762,150,16156,161.5,9.0
1006405,0.19940476190476192,155,17153,1082.0,10.0
888088,0.18880952380952382,158,15109,559.5,10.0
913491,0.19257936507936507,155,16969,272.5,10.0
996428,0.1988888888888889,141,16651,223.25,10.0
907760,0.1901984126984127,158,15692,168.33333333333334,10.0
869555,0.18880952380952382,162,15508,319.0,10.0
915897,0.19075396825396826,148,15425,441.5,9.0
939060,0.1924206349206349,158,17037,482.0,10.0
