weight,density,highest degree,runtime,stretch,jumpstretch
157256,0.27855855855855854,58,432,348.5,5.0
141543,0.26990990990990993,51,556,47.36363636363637,6.0
153593,0.2771171171171171,43,470,42.35,7.0
159763,0.2724324324324324,51,681,208.5,7.0
166896,0.29477477477477476,52,507,69.0,6.0
130124,0.2562162162162162,46,616,111.11111111111111,6.0
134089,0.2569369369369369,54,387,144.66666666666666,6.0
137519,0.258018018018018,48,510,51.48,7.0
127633,0.24792792792792792,49,372,77.44444444444444,6.0
131442,0.25981981981981983,43,395,38.68421052631579,6.0
