weight,density,highest degree,runtime,stretch,jumpstretch
367402,0.18055829228243023,101,6697,266.0,10.0
383991,0.18088669950738917,117,7101,314.0,10.0
415613,0.18423645320197043,126,6899,161.5,9.0
373702,0.18371100164203613,109,7370,316.25,9.0
380922,0.1811494252873563,102,6524,238.83333333333334,10.0
365051,0.18009852216748767,86,6843,210.5,10.0
390952,0.181871921182266,110,6775,Infinity,10.0
392271,0.18233169129720853,106,6637,119.125,9.0
340153,0.17261083743842365,103,6621,Infinity,10.0
400252,0.18403940886699507,111,6676,166.0,10.0
