weight,density,highest degree,runtime,stretch,jumpstretch
405110,0.17339901477832512,101,5258,367.0,10.0
384299,0.1728735632183908,108,5165,116.06666666666666,11.0
421786,0.17845648604269293,98,5337,729.0,11.0
385747,0.16952380952380952,110,5364,Infinity,10.0
389188,0.17405582922824303,104,5249,Infinity,10.0
403006,0.17313628899835795,118,5654,314.0,10.0
373807,0.1684072249589491,106,5264,262.2,11.0
401325,0.17497536945812808,106,5440,542.0,11.0
401653,0.17313628899835795,108,5464,251.66666666666666,9.0
435673,0.18022988505747126,112,5441,116.66666666666667,10.0
