weight,density,highest degree,runtime,stretch,jumpstretch
676505,0.16459437751004016,157,24773,Infinity,12.0
661491,0.16375903614457832,140,26345,Infinity,11.0
708754,0.16738955823293172,185,26892,434.6,13.0
669030,0.1632128514056225,137,26124,717.0,11.0
642887,0.16305220883534136,141,24858,Infinity,12.0
687782,0.16616867469879518,199,25831,598.0,11.0
654534,0.16257028112449798,146,24964,Infinity,12.0
685178,0.1656546184738956,164,27466,Infinity,11.0
686075,0.1663293172690763,168,25024,Infinity,12.0
680381,0.16453012048192772,155,27143,220.0,11.0
