weight,density,highest degree,runtime,stretch,jumpstretch
1042231,0.1962409638554217,193,33056,385.0,11.0
1010063,0.19389558232931728,158,33387,Infinity,10.0
1039491,0.19257831325301206,176,32775,236.0,11.0
1002478,0.19216064257028112,170,35336,309.75,10.0
1055337,0.19550200803212853,162,31106,419.0,10.0
1014573,0.19228915662650603,161,31126,Infinity,10.0
1077434,0.19720481927710842,191,34104,Infinity,10.0
986644,0.19010441767068273,170,30499,214.75,11.0
946124,0.18689156626506023,161,32189,Infinity,11.0
1068710,0.19659437751004016,172,33951,Infinity,11.0
