weight,density,highest degree,runtime,stretch,jumpstretch
262441,0.08850111856823266,24,13824,Infinity,Infinity
264939,0.09181208053691275,28,12667,260.0,14.0
239004,0.08930648769574943,29,12689,3119.0,13.0
230451,0.08671140939597316,23,12764,1022.3333333333334,15.0
228898,0.08662192393736018,25,12144,614.5,14.0
255595,0.08876957494407159,26,13267,1246.5,Infinity
209688,0.0858165548098434,32,13322,1448.0,16.0
224985,0.08563758389261746,25,12364,1541.0,14.0
230308,0.08832214765100671,23,12259,473.72727272727275,Infinity
262988,0.09011185682326622,25,12533,794.7142857142857,14.0
