weight,density,highest degree,runtime,stretch,jumpstretch
230970,0.19496774193548388,76,2122,Infinity,10.0
231065,0.196,75,2230,131.375,8.0
243864,0.19832258064516128,67,1982,270.0,9.0
228123,0.19909677419354838,89,1866,133.3,9.0
279794,0.2135483870967742,98,2046,623.5,8.0
220769,0.19729032258064516,96,2139,330.0,8.0
236114,0.20219354838709677,74,2307,88.77777777777777,9.0
240236,0.20012903225806453,80,1945,967.0,9.0
258213,0.20141935483870968,84,2007,523.5,9.0
259092,0.20683870967741935,83,1986,Infinity,9.0
