weight,density,highest degree,runtime,stretch,jumpstretch
31372,0.019901477832512317,9,10061,Infinity,Infinity
33985,0.020032840722495896,8,9124,Infinity,Infinity
38916,0.020558292282430213,9,9285,Infinity,Infinity
36816,0.019835796387520525,7,10186,Infinity,Infinity
30952,0.020164203612479475,10,10425,Infinity,Infinity
33562,0.019835796387520525,9,9477,Infinity,Infinity
38091,0.020623973727422005,9,9607,Infinity,Infinity
38992,0.020689655172413793,7,9850,Infinity,Infinity
39439,0.020492610837438422,9,8866,Infinity,Infinity
41844,0.020886699507389164,7,9798,Infinity,Infinity
