weight,density,highest degree,runtime,stretch,jumpstretch
32768,0.38666666666666666,16,66,11.842105263157896,3.0
32641,0.37666666666666665,13,63,70.77272727272727,3.0
29929,0.31333333333333335,12,53,56.87096774193548,4.0
23054,0.3566666666666667,15,66,17.8125,3.0
24114,0.30333333333333334,12,54,30.962962962962962,Infinity
30987,0.3566666666666667,16,63,29.340425531914892,4.0
30420,0.3566666666666667,13,57,17.28846153846154,3.0
37617,0.38,13,64,17.022727272727273,3.0
29685,0.35333333333333333,15,65,12.0,3.0
34954,0.38333333333333336,13,67,28.4375,Infinity
