weight,density,highest degree,runtime,stretch,jumpstretch
991722,0.1978968253968254,154,16247,368.0,11.0
1017075,0.19912698412698412,166,17323,260.5,10.0
1031037,0.20246031746031745,128,16356,Infinity,10.0
1086785,0.20829365079365078,137,18397,249.0,10.0
998329,0.1988095238095238,129,17126,622.5,10.0
1024204,0.20075396825396824,153,16740,279.5,10.0
1080344,0.20845238095238094,153,18684,808.0,10.0
1011870,0.2,147,17355,226.5,10.0
1002563,0.20055555555555554,135,16280,309.6666666666667,11.0
1066299,0.20666666666666667,127,18206,224.2,9.0
