weight,density,highest degree,runtime,stretch,jumpstretch
624936,0.21747126436781608,122,8527,Infinity,9.0
596377,0.21024630541871922,116,7705,Infinity,9.0
571000,0.20761904761904762,117,8416,Infinity,9.0
541199,0.20637110016420362,129,8203,Infinity,9.0
613293,0.2148440065681445,119,7729,169.0,9.0
586723,0.21326765188834154,113,8522,114.75,9.0
597854,0.21471264367816092,123,8502,651.0,9.0
590448,0.21050903119868636,118,7923,Infinity,8.0
613463,0.21313628899835796,111,8063,341.0,10.0
650166,0.21977011494252874,128,8443,Infinity,9.0
