weight,density,highest degree,runtime,stretch,jumpstretch
34350,0.02095238095238095,8,11382,Infinity,Infinity
30702,0.020689655172413793,9,10841,Infinity,Infinity
27563,0.020755336617405584,7,12405,Infinity,Infinity
29516,0.021149425287356322,9,11429,Infinity,Infinity
30121,0.022988505747126436,7,12066,Infinity,Infinity
33177,0.02108374384236453,12,11201,Infinity,Infinity
36898,0.020821018062397372,11,11057,Infinity,Infinity
25103,0.02174055829228243,8,11453,Infinity,Infinity
24559,0.019835796387520525,9,11232,Infinity,Infinity
31418,0.020164203612479475,8,10955,Infinity,Infinity
