weight,density,highest degree,runtime,stretch,jumpstretch
42901,0.014714859437751004,7,55393,Infinity,Infinity
51932,0.015068273092369478,8,57945,Infinity,Infinity
60206,0.015453815261044177,11,53466,Infinity,Infinity
49952,0.014971887550200803,9,56757,Infinity,Infinity
46520,0.014971887550200803,8,52024,Infinity,Infinity
48933,0.014907630522088353,10,53515,Infinity,Infinity
45318,0.014714859437751004,10,54560,Infinity,Infinity
50185,0.015004016064257029,10,54669,Infinity,Infinity
48317,0.014939759036144579,10,53738,Infinity,Infinity
44046,0.014554216867469879,11,52229,Infinity,Infinity
