weight,density,highest degree,runtime,stretch,jumpstretch
45728,0.015555555555555555,7,19809,Infinity,Infinity
41870,0.015833333333333335,9,20103,Infinity,Infinity
45289,0.015952380952380954,9,20475,Infinity,Infinity
40734,0.015674603174603174,10,20493,Infinity,Infinity
45955,0.015714285714285715,8,20078,Infinity,Infinity
43019,0.015436507936507936,8,18555,Infinity,Infinity
52697,0.01599206349206349,9,19919,Infinity,Infinity
53461,0.01626984126984127,9,18998,Infinity,Infinity
43743,0.015793650793650794,9,20745,Infinity,Infinity
43177,0.015952380952380954,9,19626,Infinity,Infinity
