weight,density,highest degree,runtime,stretch,jumpstretch
762697,0.17018062397372744,63,50236,1036.5,9.0
796925,0.1711001642036125,52,53420,Infinity,10.0
792247,0.16886699507389163,62,49803,Infinity,9.0
796644,0.17175697865353037,56,53514,551.625,10.0
814496,0.16998357963875205,57,50511,1735.5,10.0
806776,0.17044334975369457,55,51121,1643.5,10.0
788807,0.17011494252873563,71,52285,386.8888888888889,10.0
741640,0.1672249589490969,63,52092,499.55555555555554,10.0
810410,0.1722167487684729,58,50169,3913.0,9.0
744775,0.1664367816091954,58,51630,787.0,11.0
