weight,density,highest degree,runtime,stretch,jumpstretch
222071,0.09729032258064516,23,6654,1669.0,12.0
117216,0.07703225806451613,18,7782,581.0,15.0
107011,0.07858064516129032,21,9143,503.6666666666667,14.0
89871,0.07587096774193548,20,7878,Infinity,15.0
96697,0.07832258064516129,20,7911,Infinity,Infinity
78290,0.07367741935483871,21,7119,267.5,Infinity
79736,0.0744516129032258,19,7082,273.3333333333333,17.0
66222,0.06748387096774193,18,5991,258.1666666666667,Infinity
102240,0.08103225806451612,20,8265,1300.0,Infinity
105291,0.0807741935483871,20,7794,245.16666666666666,Infinity
