weight,density,highest degree,runtime,stretch,jumpstretch
12431,0.06693877551020408,6,196,Infinity,Infinity
11896,0.062040816326530614,8,201,Infinity,Infinity
9385,0.062040816326530614,7,182,Infinity,Infinity
8559,0.05959183673469388,7,200,Infinity,Infinity
10084,0.06285714285714286,6,183,Infinity,Infinity
10591,0.06448979591836734,7,176,Infinity,Infinity
10418,0.061224489795918366,7,179,Infinity,Infinity
15361,0.06612244897959184,8,203,Infinity,Infinity
8882,0.060408163265306125,7,230,Infinity,Infinity
12083,0.0653061224489796,7,218,Infinity,Infinity
