weight,density,highest degree,runtime,stretch,jumpstretch
38976,0.017537688442211055,8,12410,Infinity,Infinity
46432,0.017839195979899497,9,13241,Infinity,Infinity
43390,0.018190954773869346,11,11914,Infinity,Infinity
44738,0.017989949748743718,10,12573,Infinity,Infinity
47791,0.01829145728643216,9,13343,Infinity,Infinity
43077,0.018090452261306532,9,13985,Infinity,Infinity
41088,0.01778894472361809,10,13251,Infinity,Infinity
38941,0.01728643216080402,8,12507,Infinity,Infinity
37468,0.017738693467336683,10,12463,Infinity,Infinity
34617,0.017336683417085427,8,12157,Infinity,Infinity
