weight,density,highest degree,runtime,stretch,jumpstretch
5069038,0.36894492368944926,187,946353,Infinity,6.0
5269712,0.37520902455209026,190,971521,Infinity,6.0
5090360,0.37085600530856005,193,972836,Infinity,6.0
5149848,0.3706171201061712,181,957823,585.3333333333334,6.0
5149927,0.37247511612475115,199,963284,Infinity,6.0
5081759,0.3686264100862641,184,973357,Infinity,7.0
5126215,0.3705374917053749,189,964140,1020.0,6.0
5135431,0.3701393497013935,191,952002,Infinity,6.0
5105606,0.3691838088918381,184,981938,Infinity,7.0
5090241,0.3709887193098872,186,953112,Infinity,6.0
