weight,density,highest degree,runtime,stretch,jumpstretch
784634,0.1755008210180624,59,59136,Infinity,10.0
749338,0.1730049261083744,62,61806,Infinity,9.0
780815,0.1748440065681445,66,56503,856.3333333333334,10.0
755627,0.17490968801313628,66,60504,1443.5,10.0
808089,0.17313628899835795,59,56026,Infinity,9.0
754986,0.17261083743842365,64,58229,Infinity,10.0
808240,0.1755665024630542,57,57682,1438.6666666666667,11.0
726724,0.169064039408867,70,57683,1643.0,9.0
770222,0.17307060755336617,66,58553,853.6666666666666,9.0
788664,0.17642036124794747,61,61877,1587.0,9.0
