weight,density,highest degree,runtime,stretch,jumpstretch
144798,0.38612244897959186,33,236,52.714285714285715,4.0
147274,0.3893877551020408,36,205,37.03333333333333,4.0
128511,0.36979591836734693,35,149,58.0,4.0
130355,0.37714285714285717,37,200,50.77777777777778,5.0
147415,0.40653061224489795,35,167,83.8,4.0
116901,0.3640816326530612,34,204,36.06666666666667,5.0
138048,0.37795918367346937,39,266,1078.0,Infinity
148954,0.40408163265306124,35,221,15.061855670103093,4.0
134064,0.3877551020408163,36,248,44.891304347826086,4.0
112678,0.35836734693877553,34,247,36.55555555555556,4.0
