weight,density,highest degree,runtime,stretch,jumpstretch
4206638,0.36934939759036145,175,639553,Infinity,6.0
4169732,0.3690602409638554,165,657020,Infinity,6.0
4176720,0.3700562248995984,177,657793,Infinity,7.0
4315881,0.3739116465863454,173,654884,Infinity,6.0
4279687,0.37220883534136545,172,632014,Infinity,6.0
4217960,0.371566265060241,175,630734,Infinity,6.0
4209038,0.3703775100401606,171,645608,Infinity,6.0
4228449,0.37166265060240966,184,656058,Infinity,7.0
4196327,0.3704096385542169,179,632821,Infinity,6.0
4178458,0.36896385542168675,171,659339,1343.0,7.0
