weight,density,highest degree,runtime,stretch,jumpstretch
23119,0.027483870967741936,7,4308,Infinity,Infinity
26066,0.027870967741935485,8,3712,Infinity,Infinity
22976,0.028129032258064516,7,3831,Infinity,Infinity
23471,0.02761290322580645,8,3886,Infinity,Infinity
28805,0.02903225806451613,11,3868,Infinity,Infinity
24742,0.027483870967741936,9,4243,Infinity,Infinity
26767,0.02825806451612903,7,4329,Infinity,Infinity
24604,0.027741935483870966,7,4021,Infinity,Infinity
28508,0.028516129032258065,9,4012,Infinity,Infinity
22048,0.02761290322580645,8,3878,Infinity,Infinity
