weight,density,highest degree,runtime,stretch,jumpstretch
755185,0.19683417085427135,111,9546,244.1,9.0
743018,0.19542713567839196,114,10289,221.57142857142858,10.0
823816,0.20648241206030152,115,11130,661.0,9.0
693836,0.18758793969849247,107,9779,Infinity,10.0
790197,0.198643216080402,119,10608,Infinity,9.0
805209,0.2014070351758794,132,9743,226.33333333333334,10.0
746448,0.19306532663316583,117,9985,539.5,10.0
756972,0.19587939698492463,102,9731,Infinity,10.0
775823,0.1977386934673367,114,10464,159.16666666666666,Infinity
698501,0.19030150753768843,124,9360,630.0,10.0
